snapshot_date,symbol,contract_date,label,tenor,price
2026-04-23,TGM28,2028-06-01,Jun 2028,25,25.73
2026-04-23,TGN28,2028-07-01,Jul 2028,26,25.757
2026-04-23,TGQ28,2028-08-01,Aug 2028,27,25.628
2026-04-23,TGU28,2028-09-01,Sep 2028,28,25.748
2026-04-23,TGV28,2028-10-01,Oct 2028,29,25.744
2026-04-23,TGX28,2028-11-01,Nov 2028,30,26.324
2026-04-23,TGZ28,2028-12-01,Dec 2028,31,27.0
2026-04-23,TGF29,2029-01-01,Jan 2029,32,26.832
2026-04-23,TGG29,2029-02-01,Feb 2029,33,26.692
2026-04-23,TGH29,2029-03-01,Mar 2029,34,26.437
2026-04-23,TGJ29,2029-04-01,Apr 2029,35,23.092
2026-04-23,TGK29,2029-05-01,May 2029,36,22.582
2026-04-23,TGM29,2029-06-01,Jun 2029,37,22.132
2026-04-23,TGN29,2029-07-01,Jul 2029,38,22.245
2026-04-23,TGQ29,2029-08-01,Aug 2029,39,22.315
2026-04-23,TGU29,2029-09-01,Sep 2029,40,22.96
2026-04-23,TGV29,2029-10-01,Oct 2029,41,22.845
2026-04-23,TGX29,2029-11-01,Nov 2029,42,23.26
2026-04-23,TGZ29,2029-12-01,Dec 2029,43,23.53
2026-04-23,TGF30,2030-01-01,Jan 2030,44,23.881
2026-04-23,TGG30,2030-02-01,Feb 2030,45,23.866
2026-04-23,TGH30,2030-03-01,Mar 2030,46,23.866
2026-04-23,TGJ30,2030-04-01,Apr 2030,47,22.373
2026-04-23,TGK30,2030-05-01,May 2030,48,21.973
2026-04-23,TGM30,2030-06-01,Jun 2030,49,21.503
2026-04-23,TGN30,2030-07-01,Jul 2030,50,20.563
2026-04-23,TGQ30,2030-08-01,Aug 2030,51,20.928
2026-04-23,TGU30,2030-09-01,Sep 2030,52,21.608
2026-04-23,TGV30,2030-10-01,Oct 2030,53,22.622
2026-04-23,TGX30,2030-11-01,Nov 2030,54,23.387
2026-04-23,TGZ30,2030-12-01,Dec 2030,55,23.822
2026-04-23,TGF31,2031-01-01,Jan 2031,56,23.707
2026-04-23,TGG31,2031-02-01,Feb 2031,57,23.517
2026-04-23,TGH31,2031-03-01,Mar 2031,58,23.272
2026-04-23,TGJ31,2031-04-01,Apr 2031,59,22.393
2026-04-23,TGK31,2031-05-01,May 2031,60,21.918
2026-04-23,TGM31,2031-06-01,Jun 2031,61,21.653
2026-04-23,TGN31,2031-07-01,Jul 2031,62,21.498
2026-04-23,TGQ31,2031-08-01,Aug 2031,63,21.688
2026-04-23,TGU31,2031-09-01,Sep 2031,64,22.183
2026-04-23,TGV31,2031-10-01,Oct 2031,65,23.173
2026-04-23,TGX31,2031-11-01,Nov 2031,66,23.873
2026-04-23,TGZ31,2031-12-01,Dec 2031,67,24.278
2026-04-23,TGF32,2032-01-01,Jan 2032,68,23.278
2026-04-23,TGG32,2032-02-01,Feb 2032,69,23.343
2026-04-23,TGH32,2032-03-01,Mar 2032,70,23.443
2026-04-23,TGJ32,2032-04-01,Apr 2032,71,23.748
2026-04-23,TGK32,2032-05-01,May 2032,72,23.428
2026-04-23,TGM32,2032-06-01,Jun 2032,73,22.878
2026-04-23,TGN32,2032-07-01,Jul 2032,74,22.528
2026-04-23,TGQ32,2032-08-01,Aug 2032,75,22.973
2026-04-23,TGU32,2032-09-01,Sep 2032,76,23.513
2026-04-23,TGV32,2032-10-01,Oct 2032,77,24.308
2026-04-23,TGX32,2032-11-01,Nov 2032,78,24.658
2026-04-23,TGZ32,2032-12-01,Dec 2032,79,24.833
2026-04-23,TGF33,2033-01-01,Jan 2033,80,25.033
2026-04-23,TGG33,2033-02-01,Feb 2033,81,24.923
2026-04-23,TGH33,2033-03-01,Mar 2033,82,24.738
2026-04-23,TGJ33,2033-04-01,Apr 2033,83,24.393
2026-04-23,TGK33,2033-05-01,May 2033,84,23.938
2026-04-23,TGM33,2033-06-01,Jun 2033,85,23.588
2026-04-23,TGN33,2033-07-01,Jul 2033,86,23.313
2026-04-23,TGQ33,2033-08-01,Aug 2033,87,23.763
2026-04-23,TGU33,2033-09-01,Sep 2033,88,24.158
2026-04-23,TGV33,2033-10-01,Oct 2033,89,24.758
2026-04-23,TGX33,2033-11-01,Nov 2033,90,25.258
2026-04-23,TGZ33,2033-12-01,Dec 2033,91,25.433
2026-04-23,TGF34,2034-01-01,Jan 2034,92,25.718
2026-04-23,TGG34,2034-02-01,Feb 2034,93,25.623
2026-04-23,TGH34,2034-03-01,Mar 2034,94,25.443
2026-04-23,TGJ34,2034-04-01,Apr 2034,95,25.293
2026-04-23,TGK34,2034-05-01,May 2034,96,24.793
2026-04-23,TGM34,2034-06-01,Jun 2034,97,24.493
2026-04-23,TGN34,2034-07-01,Jul 2034,98,24.293
2026-04-23,TGQ34,2034-08-01,Aug 2034,99,24.693
2026-04-23,TGU34,2034-09-01,Sep 2034,100,25.088
2026-04-23,TGV34,2034-10-01,Oct 2034,101,25.688
2026-04-23,TGX34,2034-11-01,Nov 2034,102,26.198
2026-04-23,TGZ34,2034-12-01,Dec 2034,103,26.373
2026-04-23,TGF35,2035-01-01,Jan 2035,104,26.658
2026-04-23,TGG35,2035-02-01,Feb 2035,105,26.563
2026-04-23,TGH35,2035-03-01,Mar 2035,106,26.383
2026-04-23,TGJ35,2035-04-01,Apr 2035,107,26.133
2026-04-23,TGK35,2035-05-01,May 2035,108,25.723
2026-04-23,TGM35,2035-06-01,Jun 2035,109,25.423
2026-04-23,TGN35,2035-07-01,Jul 2035,110,25.223
2026-04-23,TGQ35,2035-08-01,Aug 2035,111,25.623
2026-04-23,TGU35,2035-09-01,Sep 2035,112,26.018
2026-04-23,TGV35,2035-10-01,Oct 2035,113,26.618
2026-04-23,TGX35,2035-11-01,Nov 2035,114,27.128
2026-04-23,TGZ35,2035-12-01,Dec 2035,115,27.303
2026-04-23,TGF36,2036-01-01,Jan 2036,116,27.588
2026-04-23,TGG36,2036-02-01,Feb 2036,117,27.493
2026-04-23,TGH36,2036-03-01,Mar 2036,118,27.313
2026-04-23,TGJ36,2036-04-01,Apr 2036,119,26.973
2026-04-23,TGK36,2036-05-01,May 2036,120,26.523
2026-04-23,TGM36,2036-06-01,Jun 2036,121,26.223
2026-04-23,TGN36,2036-07-01,Jul 2036,122,26.023
2026-04-23,TGQ36,2036-08-01,Aug 2036,123,26.423
2026-04-23,TGU36,2036-09-01,Sep 2036,124,26.818
2026-04-23,TGV36,2036-10-01,Oct 2036,125,27.418
2026-04-23,TGX36,2036-11-01,Nov 2036,126,27.928
2026-04-23,TGZ36,2036-12-01,Dec 2036,127,28.103
2026-04-23,TGF37,2037-01-01,Jan 2037,128,28.388
2026-04-23,TGG37,2037-02-01,Feb 2037,129,28.293
2026-04-23,TGH37,2037-03-01,Mar 2037,130,28.113
2026-04-23,TGJ37,2037-04-01,Apr 2037,131,27.673
2026-04-23,TGK37,2037-05-01,May 2037,132,27.203
2026-04-23,TGM37,2037-06-01,Jun 2037,133,26.903
2026-04-23,TGN37,2037-07-01,Jul 2037,134,26.703
2026-04-23,TGQ37,2037-08-01,Aug 2037,135,27.103
2026-04-23,TGU37,2037-09-01,Sep 2037,136,27.498
2026-04-23,TGV37,2037-10-01,Oct 2037,137,28.098
2026-04-23,TGX37,2037-11-01,Nov 2037,138,28.608
2026-04-23,TGZ37,2037-12-01,Dec 2037,139,28.783
2026-04-24,TGK26,2026-05-01,May 2026,0,44.5
2026-04-24,TGM26,2026-06-01,Jun 2026,1,44.485
2026-04-24,TGN26,2026-07-01,Jul 2026,2,44.48
2026-04-24,TGQ26,2026-08-01,Aug 2026,3,44.545
2026-04-24,TGU26,2026-09-01,Sep 2026,4,44.62
2026-04-24,TGV26,2026-10-01,Oct 2026,5,44.425
2026-04-24,TGX26,2026-11-01,Nov 2026,6,44.165
2026-04-24,TGZ26,2026-12-01,Dec 2026,7,44.2
2026-04-24,TGF27,2027-01-01,Jan 2027,8,44.0
2026-04-24,TGG27,2027-02-01,Feb 2027,9,43.54
2026-04-24,TGH27,2027-03-01,Mar 2027,10,42.43
2026-04-24,TGJ27,2027-04-01,Apr 2027,11,37.47
2026-04-24,TGK27,2027-05-01,May 2027,12,36.055
2026-04-24,TGM27,2027-06-01,Jun 2027,13,35.177
2026-04-24,TGN27,2027-07-01,Jul 2027,14,34.2
2026-04-24,TGQ27,2027-08-01,Aug 2027,15,33.5
2026-04-24,TGU27,2027-09-01,Sep 2027,16,35.002
2026-04-24,TGV27,2027-10-01,Oct 2027,17,35.12
2026-04-24,TGX27,2027-11-01,Nov 2027,18,34.975
2026-04-24,TGZ27,2027-12-01,Dec 2027,19,35.458
2026-04-24,TGF28,2028-01-01,Jan 2028,20,35.293
2026-04-24,TGG28,2028-02-01,Feb 2028,21,34.653
2026-04-24,TGH28,2028-03-01,Mar 2028,22,32.743
2026-04-24,TGJ28,2028-04-01,Apr 2028,23,28.558
2026-04-24,TGK28,2028-05-01,May 2028,24,27.238
2026-04-24,TGM28,2028-06-01,Jun 2028,25,26.648
2026-04-24,TGN28,2028-07-01,Jul 2028,26,26.673
2026-04-24,TGQ28,2028-08-01,Aug 2028,27,26.544
2026-04-24,TGU28,2028-09-01,Sep 2028,28,26.669
2026-04-24,TGV28,2028-10-01,Oct 2028,29,26.759
2026-04-24,TGX28,2028-11-01,Nov 2028,30,27.169
2026-04-24,TGZ28,2028-12-01,Dec 2028,31,27.379
2026-04-24,TGF29,2029-01-01,Jan 2029,32,27.704
2026-04-24,TGG29,2029-02-01,Feb 2029,33,27.564
2026-04-24,TGH29,2029-03-01,Mar 2029,34,27.314
2026-04-24,TGJ29,2029-04-01,Apr 2029,35,23.513
2026-04-24,TGK29,2029-05-01,May 2029,36,23.008
2026-04-24,TGM29,2029-06-01,Jun 2029,37,22.558
2026-04-24,TGN29,2029-07-01,Jul 2029,38,22.618
2026-04-24,TGQ29,2029-08-01,Aug 2029,39,22.688
2026-04-24,TGU29,2029-09-01,Sep 2029,40,23.338
2026-04-24,TGV29,2029-10-01,Oct 2029,41,23.268
2026-04-24,TGX29,2029-11-01,Nov 2029,42,23.683
2026-04-24,TGZ29,2029-12-01,Dec 2029,43,23.953
2026-04-24,TGF30,2030-01-01,Jan 2030,44,24.122
2026-04-24,TGG30,2030-02-01,Feb 2030,45,24.114
2026-04-24,TGH30,2030-03-01,Mar 2030,46,24.13
2026-04-24,TGJ30,2030-04-01,Apr 2030,47,22.507
2026-04-24,TGK30,2030-05-01,May 2030,48,22.113
2026-04-24,TGM30,2030-06-01,Jun 2030,49,21.643
2026-04-24,TGN30,2030-07-01,Jul 2030,50,20.703
2026-04-24,TGQ30,2030-08-01,Aug 2030,51,21.069
2026-04-24,TGU30,2030-09-01,Sep 2030,52,21.749
2026-04-24,TGV30,2030-10-01,Oct 2030,53,22.758
2026-04-24,TGX30,2030-11-01,Nov 2030,54,23.532
2026-04-24,TGZ30,2030-12-01,Dec 2030,55,23.969
2026-04-24,TGF31,2031-01-01,Jan 2031,56,23.825
2026-04-24,TGG31,2031-02-01,Feb 2031,57,23.635
2026-04-24,TGH31,2031-03-01,Mar 2031,58,23.395
2026-04-24,TGJ31,2031-04-01,Apr 2031,59,22.474
2026-04-24,TGK31,2031-05-01,May 2031,60,21.999
2026-04-24,TGM31,2031-06-01,Jun 2031,61,21.734
2026-04-24,TGN31,2031-07-01,Jul 2031,62,21.579
2026-04-24,TGQ31,2031-08-01,Aug 2031,63,21.769
2026-04-24,TGU31,2031-09-01,Sep 2031,64,22.264
2026-04-24,TGV31,2031-10-01,Oct 2031,65,23.254
2026-04-24,TGX31,2031-11-01,Nov 2031,66,23.954
2026-04-24,TGZ31,2031-12-01,Dec 2031,67,24.359
2026-04-24,TGF32,2032-01-01,Jan 2032,68,23.359
2026-04-24,TGG32,2032-02-01,Feb 2032,69,23.424
2026-04-24,TGH32,2032-03-01,Mar 2032,70,23.524
2026-04-24,TGJ32,2032-04-01,Apr 2032,71,23.829
2026-04-24,TGK32,2032-05-01,May 2032,72,23.509
2026-04-24,TGM32,2032-06-01,Jun 2032,73,22.959
2026-04-24,TGN32,2032-07-01,Jul 2032,74,22.609
2026-04-24,TGQ32,2032-08-01,Aug 2032,75,23.054
2026-04-24,TGU32,2032-09-01,Sep 2032,76,23.594
2026-04-24,TGV32,2032-10-01,Oct 2032,77,24.389
2026-04-24,TGX32,2032-11-01,Nov 2032,78,24.739
2026-04-24,TGZ32,2032-12-01,Dec 2032,79,24.914
2026-04-24,TGF33,2033-01-01,Jan 2033,80,25.114
2026-04-24,TGG33,2033-02-01,Feb 2033,81,25.004
2026-04-24,TGH33,2033-03-01,Mar 2033,82,24.819
2026-04-24,TGJ33,2033-04-01,Apr 2033,83,24.474
2026-04-24,TGK33,2033-05-01,May 2033,84,24.019
2026-04-24,TGM33,2033-06-01,Jun 2033,85,23.669
2026-04-24,TGN33,2033-07-01,Jul 2033,86,23.394
2026-04-24,TGQ33,2033-08-01,Aug 2033,87,23.844
2026-04-24,TGU33,2033-09-01,Sep 2033,88,24.239
2026-04-24,TGV33,2033-10-01,Oct 2033,89,24.839
2026-04-24,TGX33,2033-11-01,Nov 2033,90,25.339
2026-04-24,TGZ33,2033-12-01,Dec 2033,91,25.514
2026-04-24,TGF34,2034-01-01,Jan 2034,92,25.799
2026-04-24,TGG34,2034-02-01,Feb 2034,93,25.704
2026-04-24,TGH34,2034-03-01,Mar 2034,94,25.524
2026-04-24,TGJ34,2034-04-01,Apr 2034,95,25.374
2026-04-24,TGK34,2034-05-01,May 2034,96,24.874
2026-04-24,TGM34,2034-06-01,Jun 2034,97,24.574
2026-04-24,TGN34,2034-07-01,Jul 2034,98,24.374
2026-04-24,TGQ34,2034-08-01,Aug 2034,99,24.774
2026-04-24,TGU34,2034-09-01,Sep 2034,100,25.169
2026-04-24,TGV34,2034-10-01,Oct 2034,101,25.769
2026-04-24,TGX34,2034-11-01,Nov 2034,102,26.279
2026-04-24,TGZ34,2034-12-01,Dec 2034,103,26.454
2026-04-24,TGF35,2035-01-01,Jan 2035,104,26.739
2026-04-24,TGG35,2035-02-01,Feb 2035,105,26.644
2026-04-24,TGH35,2035-03-01,Mar 2035,106,26.464
2026-04-24,TGJ35,2035-04-01,Apr 2035,107,26.214
2026-04-24,TGK35,2035-05-01,May 2035,108,25.804
2026-04-24,TGM35,2035-06-01,Jun 2035,109,25.504
2026-04-24,TGN35,2035-07-01,Jul 2035,110,25.304
2026-04-24,TGQ35,2035-08-01,Aug 2035,111,25.704
2026-04-24,TGU35,2035-09-01,Sep 2035,112,26.099
2026-04-24,TGV35,2035-10-01,Oct 2035,113,26.699
2026-04-24,TGX35,2035-11-01,Nov 2035,114,27.209
2026-04-24,TGZ35,2035-12-01,Dec 2035,115,27.384
2026-04-24,TGF36,2036-01-01,Jan 2036,116,27.669
2026-04-24,TGG36,2036-02-01,Feb 2036,117,27.574
2026-04-24,TGH36,2036-03-01,Mar 2036,118,27.394
2026-04-24,TGJ36,2036-04-01,Apr 2036,119,27.054
2026-04-24,TGK36,2036-05-01,May 2036,120,26.604
2026-04-24,TGM36,2036-06-01,Jun 2036,121,26.304
2026-04-24,TGN36,2036-07-01,Jul 2036,122,26.104
2026-04-24,TGQ36,2036-08-01,Aug 2036,123,26.504
2026-04-24,TGU36,2036-09-01,Sep 2036,124,26.899
2026-04-24,TGV36,2036-10-01,Oct 2036,125,27.499
2026-04-24,TGX36,2036-11-01,Nov 2036,126,28.009
2026-04-24,TGZ36,2036-12-01,Dec 2036,127,28.184
2026-04-24,TGF37,2037-01-01,Jan 2037,128,28.469
2026-04-24,TGG37,2037-02-01,Feb 2037,129,28.374
2026-04-24,TGH37,2037-03-01,Mar 2037,130,28.194
2026-04-24,TGJ37,2037-04-01,Apr 2037,131,27.754
2026-04-24,TGK37,2037-05-01,May 2037,132,27.284
2026-04-24,TGM37,2037-06-01,Jun 2037,133,26.984
2026-04-24,TGN37,2037-07-01,Jul 2037,134,26.784
2026-04-24,TGQ37,2037-08-01,Aug 2037,135,27.184
2026-04-24,TGU37,2037-09-01,Sep 2037,136,27.579
2026-04-24,TGV37,2037-10-01,Oct 2037,137,28.179
2026-04-24,TGX37,2037-11-01,Nov 2037,138,28.689
2026-04-24,TGZ37,2037-12-01,Dec 2037,139,28.864
2026-04-25,TGK26,2026-05-01,May 2026,0,44.861
2026-04-25,TGM26,2026-06-01,Jun 2026,1,44.836
2026-04-25,TGN26,2026-07-01,Jul 2026,2,44.882
2026-04-25,TGQ26,2026-08-01,Aug 2026,3,44.882
2026-04-25,TGU26,2026-09-01,Sep 2026,4,44.956
2026-04-25,TGV26,2026-10-01,Oct 2026,5,44.788
2026-04-25,TGX26,2026-11-01,Nov 2026,6,44.504
2026-04-25,TGZ26,2026-12-01,Dec 2026,7,44.576
2026-04-25,TGF27,2027-01-01,Jan 2027,8,44.476
2026-04-25,TGG27,2027-02-01,Feb 2027,9,44.132
2026-04-25,TGH27,2027-03-01,Mar 2027,10,42.662
2026-04-25,TGJ27,2027-04-01,Apr 2027,11,37.491
2026-04-25,TGK27,2027-05-01,May 2027,12,35.911
2026-04-25,TGM27,2027-06-01,Jun 2027,13,35.177
2026-04-25,TGN27,2027-07-01,Jul 2027,14,34.882
2026-04-25,TGQ27,2027-08-01,Aug 2027,15,35.062
2026-04-25,TGU27,2027-09-01,Sep 2027,16,35.002
2026-04-25,TGV27,2027-10-01,Oct 2027,17,35.12
2026-04-25,TGX27,2027-11-01,Nov 2027,18,34.975
2026-04-25,TGZ27,2027-12-01,Dec 2027,19,35.458
2026-04-25,TGF28,2028-01-01,Jan 2028,20,35.293
2026-04-25,TGG28,2028-02-01,Feb 2028,21,34.653
2026-04-25,TGH28,2028-03-01,Mar 2028,22,32.743
2026-04-25,TGJ28,2028-04-01,Apr 2028,23,28.558
2026-04-25,TGK28,2028-05-01,May 2028,24,27.238
2026-04-25,TGM28,2028-06-01,Jun 2028,25,26.648
2026-04-25,TGN28,2028-07-01,Jul 2028,26,26.673
2026-04-25,TGQ28,2028-08-01,Aug 2028,27,26.544
2026-04-25,TGU28,2028-09-01,Sep 2028,28,26.669
2026-04-25,TGV28,2028-10-01,Oct 2028,29,26.759
2026-04-25,TGX28,2028-11-01,Nov 2028,30,27.169
2026-04-25,TGZ28,2028-12-01,Dec 2028,31,27.379
2026-04-25,TGF29,2029-01-01,Jan 2029,32,27.704
2026-04-25,TGG29,2029-02-01,Feb 2029,33,27.564
2026-04-25,TGH29,2029-03-01,Mar 2029,34,27.314
2026-04-25,TGJ29,2029-04-01,Apr 2029,35,23.513
2026-04-25,TGK29,2029-05-01,May 2029,36,23.008
2026-04-25,TGM29,2029-06-01,Jun 2029,37,22.558
2026-04-25,TGN29,2029-07-01,Jul 2029,38,22.618
2026-04-25,TGQ29,2029-08-01,Aug 2029,39,22.688
2026-04-25,TGU29,2029-09-01,Sep 2029,40,23.338
2026-04-25,TGV29,2029-10-01,Oct 2029,41,23.268
2026-04-25,TGX29,2029-11-01,Nov 2029,42,23.683
2026-04-25,TGZ29,2029-12-01,Dec 2029,43,23.953
2026-04-25,TGF30,2030-01-01,Jan 2030,44,24.122
2026-04-25,TGG30,2030-02-01,Feb 2030,45,24.114
2026-04-25,TGH30,2030-03-01,Mar 2030,46,24.13
2026-04-25,TGJ30,2030-04-01,Apr 2030,47,22.507
2026-04-25,TGK30,2030-05-01,May 2030,48,22.113
2026-04-25,TGM30,2030-06-01,Jun 2030,49,21.643
2026-04-25,TGN30,2030-07-01,Jul 2030,50,20.703
2026-04-25,TGQ30,2030-08-01,Aug 2030,51,21.069
2026-04-25,TGU30,2030-09-01,Sep 2030,52,21.749
2026-04-25,TGV30,2030-10-01,Oct 2030,53,22.758
2026-04-25,TGX30,2030-11-01,Nov 2030,54,23.532
2026-04-25,TGZ30,2030-12-01,Dec 2030,55,23.969
2026-04-25,TGF31,2031-01-01,Jan 2031,56,23.825
2026-04-25,TGG31,2031-02-01,Feb 2031,57,23.635
2026-04-25,TGH31,2031-03-01,Mar 2031,58,23.395
2026-04-25,TGJ31,2031-04-01,Apr 2031,59,22.474
2026-04-25,TGK31,2031-05-01,May 2031,60,21.999
2026-04-25,TGM31,2031-06-01,Jun 2031,61,21.734
2026-04-25,TGN31,2031-07-01,Jul 2031,62,21.579
2026-04-25,TGQ31,2031-08-01,Aug 2031,63,21.769
2026-04-25,TGU31,2031-09-01,Sep 2031,64,22.264
2026-04-25,TGV31,2031-10-01,Oct 2031,65,23.254
2026-04-25,TGX31,2031-11-01,Nov 2031,66,23.954
2026-04-25,TGZ31,2031-12-01,Dec 2031,67,24.359
2026-04-25,TGF32,2032-01-01,Jan 2032,68,23.359
2026-04-25,TGG32,2032-02-01,Feb 2032,69,23.424
2026-04-25,TGH32,2032-03-01,Mar 2032,70,23.524
2026-04-25,TGJ32,2032-04-01,Apr 2032,71,23.829
2026-04-25,TGK32,2032-05-01,May 2032,72,23.509
2026-04-25,TGM32,2032-06-01,Jun 2032,73,22.959
2026-04-25,TGN32,2032-07-01,Jul 2032,74,22.609
2026-04-25,TGQ32,2032-08-01,Aug 2032,75,23.054
2026-04-25,TGU32,2032-09-01,Sep 2032,76,23.594
2026-04-25,TGV32,2032-10-01,Oct 2032,77,24.389
2026-04-25,TGX32,2032-11-01,Nov 2032,78,24.739
2026-04-25,TGZ32,2032-12-01,Dec 2032,79,24.914
2026-04-25,TGF33,2033-01-01,Jan 2033,80,25.114
2026-04-25,TGG33,2033-02-01,Feb 2033,81,25.004
2026-04-25,TGH33,2033-03-01,Mar 2033,82,24.819
2026-04-25,TGJ33,2033-04-01,Apr 2033,83,24.474
2026-04-25,TGK33,2033-05-01,May 2033,84,24.019
2026-04-25,TGM33,2033-06-01,Jun 2033,85,23.669
2026-04-25,TGN33,2033-07-01,Jul 2033,86,23.394
2026-04-25,TGQ33,2033-08-01,Aug 2033,87,23.844
2026-04-25,TGU33,2033-09-01,Sep 2033,88,24.239
2026-04-25,TGV33,2033-10-01,Oct 2033,89,24.839
2026-04-25,TGX33,2033-11-01,Nov 2033,90,25.339
2026-04-25,TGZ33,2033-12-01,Dec 2033,91,25.514
2026-04-25,TGF34,2034-01-01,Jan 2034,92,25.799
2026-04-25,TGG34,2034-02-01,Feb 2034,93,25.704
2026-04-25,TGH34,2034-03-01,Mar 2034,94,25.524
2026-04-25,TGJ34,2034-04-01,Apr 2034,95,25.374
2026-04-25,TGK34,2034-05-01,May 2034,96,24.874
2026-04-25,TGM34,2034-06-01,Jun 2034,97,24.574
2026-04-25,TGN34,2034-07-01,Jul 2034,98,24.374
2026-04-25,TGQ34,2034-08-01,Aug 2034,99,24.774
2026-04-25,TGU34,2034-09-01,Sep 2034,100,25.169
2026-04-25,TGV34,2034-10-01,Oct 2034,101,25.769
2026-04-25,TGX34,2034-11-01,Nov 2034,102,26.279
2026-04-25,TGZ34,2034-12-01,Dec 2034,103,26.454
2026-04-25,TGF35,2035-01-01,Jan 2035,104,26.739
2026-04-25,TGG35,2035-02-01,Feb 2035,105,26.644
2026-04-25,TGH35,2035-03-01,Mar 2035,106,26.464
2026-04-25,TGJ35,2035-04-01,Apr 2035,107,26.214
2026-04-25,TGK35,2035-05-01,May 2035,108,25.804
2026-04-25,TGM35,2035-06-01,Jun 2035,109,25.504
2026-04-25,TGN35,2035-07-01,Jul 2035,110,25.304
2026-04-25,TGQ35,2035-08-01,Aug 2035,111,25.704
2026-04-25,TGU35,2035-09-01,Sep 2035,112,26.099
2026-04-25,TGV35,2035-10-01,Oct 2035,113,26.699
2026-04-25,TGX35,2035-11-01,Nov 2035,114,27.209
2026-04-25,TGZ35,2035-12-01,Dec 2035,115,27.384
2026-04-25,TGF36,2036-01-01,Jan 2036,116,27.669
2026-04-25,TGG36,2036-02-01,Feb 2036,117,27.574
2026-04-25,TGH36,2036-03-01,Mar 2036,118,27.394
2026-04-25,TGJ36,2036-04-01,Apr 2036,119,27.054
2026-04-25,TGK36,2036-05-01,May 2036,120,26.604
2026-04-25,TGM36,2036-06-01,Jun 2036,121,26.304
2026-04-25,TGN36,2036-07-01,Jul 2036,122,26.104
2026-04-25,TGQ36,2036-08-01,Aug 2036,123,26.504
2026-04-25,TGU36,2036-09-01,Sep 2036,124,26.899
2026-04-25,TGV36,2036-10-01,Oct 2036,125,27.499
2026-04-25,TGX36,2036-11-01,Nov 2036,126,28.009
2026-04-25,TGZ36,2036-12-01,Dec 2036,127,28.184
2026-04-25,TGF37,2037-01-01,Jan 2037,128,28.469
2026-04-25,TGG37,2037-02-01,Feb 2037,129,28.374
2026-04-25,TGH37,2037-03-01,Mar 2037,130,28.194
2026-04-25,TGJ37,2037-04-01,Apr 2037,131,27.754
2026-04-25,TGK37,2037-05-01,May 2037,132,27.284
2026-04-25,TGM37,2037-06-01,Jun 2037,133,26.984
2026-04-25,TGN37,2037-07-01,Jul 2037,134,26.784
2026-04-25,TGQ37,2037-08-01,Aug 2037,135,27.184
2026-04-25,TGU37,2037-09-01,Sep 2037,136,27.579
2026-04-25,TGV37,2037-10-01,Oct 2037,137,28.179
2026-04-25,TGX37,2037-11-01,Nov 2037,138,28.689
2026-04-25,TGZ37,2037-12-01,Dec 2037,139,28.864
2026-04-26,TGK26,2026-05-01,May 2026,0,44.861
2026-04-26,TGM26,2026-06-01,Jun 2026,1,44.836
2026-04-26,TGN26,2026-07-01,Jul 2026,2,44.882
2026-04-26,TGQ26,2026-08-01,Aug 2026,3,44.882
2026-04-26,TGU26,2026-09-01,Sep 2026,4,44.956
2026-04-26,TGV26,2026-10-01,Oct 2026,5,44.788
2026-04-26,TGX26,2026-11-01,Nov 2026,6,44.504
2026-04-26,TGZ26,2026-12-01,Dec 2026,7,44.576
2026-04-26,TGF27,2027-01-01,Jan 2027,8,44.476
2026-04-26,TGG27,2027-02-01,Feb 2027,9,44.132
2026-04-26,TGH27,2027-03-01,Mar 2027,10,42.662
2026-04-26,TGJ27,2027-04-01,Apr 2027,11,37.491
2026-04-26,TGK27,2027-05-01,May 2027,12,35.911
2026-04-26,TGM27,2027-06-01,Jun 2027,13,35.177
2026-04-26,TGN27,2027-07-01,Jul 2027,14,34.882
2026-04-26,TGQ27,2027-08-01,Aug 2027,15,35.062
2026-04-26,TGU27,2027-09-01,Sep 2027,16,35.002
2026-04-26,TGV27,2027-10-01,Oct 2027,17,35.12
2026-04-26,TGX27,2027-11-01,Nov 2027,18,34.975
2026-04-26,TGZ27,2027-12-01,Dec 2027,19,35.458
2026-04-26,TGF28,2028-01-01,Jan 2028,20,35.293
2026-04-26,TGG28,2028-02-01,Feb 2028,21,34.653
2026-04-26,TGH28,2028-03-01,Mar 2028,22,32.743
2026-04-26,TGJ28,2028-04-01,Apr 2028,23,28.558
2026-04-26,TGK28,2028-05-01,May 2028,24,27.238
2026-04-26,TGM28,2028-06-01,Jun 2028,25,26.648
2026-04-26,TGN28,2028-07-01,Jul 2028,26,26.673
2026-04-26,TGQ28,2028-08-01,Aug 2028,27,26.544
2026-04-26,TGU28,2028-09-01,Sep 2028,28,26.669
2026-04-26,TGV28,2028-10-01,Oct 2028,29,26.759
2026-04-26,TGX28,2028-11-01,Nov 2028,30,27.169
2026-04-26,TGZ28,2028-12-01,Dec 2028,31,27.379
2026-04-26,TGF29,2029-01-01,Jan 2029,32,27.704
2026-04-26,TGG29,2029-02-01,Feb 2029,33,27.564
2026-04-26,TGH29,2029-03-01,Mar 2029,34,27.314
2026-04-26,TGJ29,2029-04-01,Apr 2029,35,23.513
2026-04-26,TGK29,2029-05-01,May 2029,36,23.008
2026-04-26,TGM29,2029-06-01,Jun 2029,37,22.558
2026-04-26,TGN29,2029-07-01,Jul 2029,38,22.618
2026-04-26,TGQ29,2029-08-01,Aug 2029,39,22.688
